tsne1,tsne2,gap,SMILES,SMILES_HA,gap_group
-6.350907,-28.507761,6.413723,CC(CN1CCCCC1)NCC1CC=CCC1,17,2.0
-33.718056,-19.720657,9.108,CCCCC(C)CCS([O])([O])O,12,3.0
11.910288,37.92798,4.378,CC(Nc1ccccc1)c1ccccn1,15,0.0
-29.523413,-14.735917,6.218,CCCC=CC(=O)OCCCC,12,2.0
45.38785,-13.909004,3.51,CC(=O)Oc1ccc(N=C2C=CC(=O)O2)cc1,17,0.0
-32.328735,-28.888191,9.078,CCC(C)(C)COC(C)(C)OC,12,3.0
23.10658,-32.562195,6.939,C=CCOP(=O)(N1CC1C)N1CC1C,14,2.0
-9.762038,13.138797,5.38,CCC(O)CC#Cc1ccccc1,13,1.0
-27.659756,-24.103834,7.535,CCCCC(=O)OCC(CC)CCCC,15,3.0
29.324703,22.611626,3.75,O=C(O)c1sccc1C=Cc1ccsc1,15,0.0
-24.94656,-29.896328,7.529,CC(C)CCCC(C)CC1CCC(=O)O1,15,3.0
2.6087754,-36.44729,7.919,OC1C(O)C2NC1C(O)C2O,11,3.0
3.7523005,-27.042862,5.557,CC(=O)CCC1(C)C(=O)CCCC1=O,14,1.0
-38.231503,-28.275656,9.565,CCC(CCC(C)C)CC1CC1,12,3.0
16.048264,25.754389,3.978,CC(=O)c1cccc2c1NCCC2,13,0.0
-56.051426,30.852219,7.978,CCC1CNCCN1,8,3.0
-5.151986,15.138914,5.821,CN(C)C1CCc2ccccc2C1,13,2.0
4.587768,-30.35536,6.468,CC(C)(C)NC(S)=NC1CCCC1,13,2.0
52.634502,-7.343373,3.2,O=C1[CH][CH][CH]C=C[C]1Nc1ccccc1,15,0.0
-26.54647,-23.734919,8.351,CC(C)(O)CCOCCOCCC(C)(C)O,16,3.0
42.527637,2.876312,5.259961,O=C(NCCO)c1sccc1-n1cnnn1,16,1.0
-41.999504,-31.509571,9.434,CC1CCCCC1(C)C1CCCCC1,14,3.0
-51.696823,15.380175,7.614,CN1CCCC1CCO,9,3.0
52.09721,-13.205966,3.192,CC1(C)N(O)c2c([N][O])ccc(NO)c2N1O,17,0.0
-26.019215,-14.864437,7.606,CCNCP(=O)(OCC)OCC,12,3.0
22.620874,-24.124933,4.193,CCOC(=O)C(=O)NNc1cccc(C)c1C,17,0.0
-20.862701,-26.498335,7.565,CCN(CC)CCNC1CCN(C)CC1,15,3.0
-57.692284,15.56509,8.983,CC(C)CC(C)CO,8,3.0
19.843294,12.511253,3.268,Cc1c(O)ccc(N=O)c1C,11,0.0
-11.340608,28.535923,6.825,OCC(O)Cn1ccnc1,10,2.0
20.378939,28.46792,3.758,O=C(C=Cc1cccs1)c1ccncc1,15,0.0
-27.468018,4.9683003,9.048,CC1CCC2CC3CC3C1C2,11,3.0
-1.0091509,-35.788914,6.147,NN=C(O)CCCCCCCCC(O)=NN,16,2.0
-18.380014,-28.798126,8.487,CC1CCC2(CC1)OC(C)CC(C)O2,14,3.0
-41.59682,6.38537,8.264,N#CC1(O)CCCCCC1,10,3.0
5.601249,34.110764,6.147,CCCC(c1ccccc1)c1ccccc1,16,2.0
19.486694,14.41004,5.59194,Cc1cccc(N)c1N1CCCCC1=O,15,1.0
44.318756,16.157408,3.812,Cc1ccc2nc3[nH]c4ccccc4c3nc2c1,18,0.0
44.39706,9.251421,2.373,O=C1[CH]c2cnncc2[N]C1=O,12,0.0
-53.203403,7.043975,7.807,CC#CC(O)CCCCC,10,3.0
-32.906464,11.614665,8.27,CC1OCC2CCCCN21,10,3.0
15.270809,-20.877008,6.354,CC1(C)C2C=C(CCN3CCOCC3)CC1C2,17,2.0
-1.6720363,7.090618,4.142,C(=NN1CCOCC1)c1cccs1,13,0.0
7.2135725,-9.482796,3.516,CC1=CC2=C(C)CC=CC2=C1,11,0.0
-8.501516,1.3383291,5.567,C=C1C(=C)C2C=CC1C2,9,1.0
-61.818256,29.23854,8.191,CCC(CN)CN,7,3.0
-25.650919,-10.756904,7.475,CC(CN)OP(=O)(O)O,9,2.0
41.56701,20.743298,3.489,O=C1Nc2ccccc2C1=Cc1ccc(O)cc1,18,0.0
-16.675707,12.926378,6.071,COC(=O)CSCN1CC1,10,2.0
0.40596107,44.38773,3.173,c1cc2ccnccc-2c1,10,0.0
7.6915035,31.507908,5.07,CC1=Cc2ccc(C)cc2C1,11,1.0
17.439554,-12.916688,5.557,O=C(O)CN1CC(=O)Oc2ccccc21,15,1.0
9.819185,-30.455612,7.105,CC(C)CCN=C(O)C1CC2CCC1C2,15,2.0
1.1214592,44.915195,3.399,Nc1cc2cccccc-2n1,11,0.0
21.72227,-29.48949,5.037,CCC(C)(C)[N][N]C1(C#N)CCCCC1,15,1.0
2.626938,41.961235,5.728,c1ccc2[nH]cnc2c1,9,2.0
59.239437,-5.4061537,2.155,[O-][N+]1c2ccccc2[N+]([O-])C2CCCCC21,16,0.0
5.690472,33.840748,5.448,OCc1ccccc1OCc1ccccc1,16,1.0
-9.619815,-12.565432,5.913,CC(=NNC(=N)O)C(C)C,10,2.0
-28.709242,-27.789305,9.04,CCOC(CC1OCCCO1)OCC,14,3.0
16.36364,-16.723127,7.127,CC12CN3CCN(CC(C3)C13CO3)C2,14,2.0
46.104664,-16.092535,3.456,CN1[CH]N=C2N=C3N=NN=C3[CH]C2=C1N,15,0.0
-11.066347,-29.151285,6.123,CC(C)C12CCC(=O)C1C2,10,2.0
-21.605349,-12.329162,6.291,C=CP(=O)(C=C)OCC,9,2.0
24.394466,0.12226129,3.908,CC(=O)C1=C([NH])NC=C[C]1O,11,0.0
43.44644,-18.25395,2.112,S=C1C=CC=C2NC3=C[CH]C=C[C]3C=C12,15,0.0
33.273415,-2.8544908,3.918,Nc1ccc(C(=O)C=Cc2ccc(O)cc2)cc1,18,0.0
-8.38415,-5.273897,3.075,CCCC(=O)O[N][S],8,0.0
-24.82006,-11.601764,8.308,CCC1CCOP(=O)(O)O1,10,3.0
-25.2825,2.7894228,7.519,CNC1CC2CCC1(C)C2(C)C,12,2.0
-20.879679,-37.420055,8.787,CC1CCC(C(C)(C)O)CC1,11,3.0
30.14506,37.778297,4.161,Oc1c(-c2ccccc2)nc2ccccn12,16,0.0
19.574097,10.853627,5.731,N=C(O)c1nc(CCN)[nH]c1N,12,2.0
-58.861588,26.700708,8.153,NCCCNOCCCN,10,3.0
8.711403,-12.146895,3.981,CC1(C)CCCC(=Cc2ccco2)C1=O,15,0.0
-17.65373,2.893975,5.796,CCCCCCCCOc1ccc(CO)cc1,17,2.0
9.891423,-27.615128,6.754,CC(C)=CCCC1(C)C2CC=C(C)C1C2,15,2.0
23.554281,-1.568695,4.852,C#CCON1C(=O)c2ccccc2C1=O,15,1.0
-4.524199,-35.72499,7.331,CCCOC(=O)C(C#N)C1CCCCC1,15,2.0
8.272212,-11.405277,5.693,CNC(C)C(OC(C)=O)c1ccccc1,15,1.0
3.3372784,-40.56006,7.927,O=C=NCCOC(=O)OCCN=C=O,14,3.0
-28.43374,6.7967362,9.189,C1CC2CC3CCC1CC23,10,3.0
41.144196,6.317794,3.29,CN1N[N][N]C1=Cc1ccccc1,13,0.0
12.884768,15.257799,6.723933,c1c[nH]c(CNCCN2CCOCC2)n1,15,2.0
-12.266679,7.3960633,4.863,CCSC(=O)C(C)=NOC,10,1.0
-56.702442,29.311663,8.28,CCCC1CNCOC1,9,3.0
17.795872,-27.653639,5.208259,CN(CC(=O)O)Cc1ccccc1C#N,15,1.0
-11.357057,-17.994339,6.065418,CC1(NC(=O)CCl)CCC1,10,2.0
28.861242,-34.321922,3.377,CC1=C(C)C(=O)C2=C(CC(C)(C)O2)C1=O,15,0.0
-14.073477,-27.396606,5.434,C=C(C)C1=CCC(C)(C)C1,10,1.0
56.95883,-13.230368,1.695,O=C[C](CC(O)c1ccccc1)c1cc[c]cc1,18,0.0
-52.851,17.773958,6.071,O=CCCCCCCC=O,10,2.0
29.954638,10.418146,3.69,Cc1ccc(NN=C(C#N)C(=N)O)cc1C,16,0.0
-36.692253,-31.742117,9.097,CC(C)CCCC(C)(C)CO,11,3.0
21.35256,-24.146639,5.673574,CC(C)CC(C)NC(=O)Cn1cc(N)cn1,16,1.0
-62.405212,29.495026,7.396,CCCCC(=O)OO,8,2.0
53.992096,-8.302887,4.909,Cc1cc(O)nc(-n2[nH]c(=N)[nH]c2=N)n1,15,1.0
7.40356,37.097397,4.68,Cc1cnc(C)c2ccccc12,12,1.0
0.2821254,-31.794384,6.449,CC(C)=CCCC(C)=CC1OCC(C)O1,15,2.0
-1.9449545,25.740475,4.708,O=C(O)C=Cc1cc[nH]c1,10,1.0
13.480964,-18.61316,4.566,CN1C(=O)CCN2C=CC=CC21,12,1.0
-12.710045,23.624332,3.135,O=C1N=NC=C1O,7,0.0
15.727951,-33.156334,4.659,CC(C)OCCCN=C(O)C=CC(=O)O,15,1.0
42.210823,4.642633,3.282,O=C1CO[CH]c2ccccc2[N]1,12,0.0
-8.442852,1.6833738,5.671,CC(=O)C(C#N)c1ccccc1,12,1.0
-56.467403,3.9687252,9.481,CCCCCCCCOCOCCCC,15,3.0
-28.013033,-9.537546,9.619,CCCO[PH](=O)OCCC,10,3.0
38.477077,-26.034489,5.170163,CC1CCC(NC(=O)c2ccc[nH]c2=O)CC1,17,1.0
22.836452,0.70980215,5.782419,COC(=O)Nc1c(C)cc(O)cc1C,14,2.0
17.190687,0.23902078,6.136167,COP(=O)(O)c1cccc(CF)c1,13,2.0
-4.860356,-14.631317,8.46,CCC12COC(C3CCCCC3)(OC1)OC2C,17,3.0
-1.9345492,-8.0476675,5.44,CCCOC(O)=Nc1cccc(O)c1,14,1.0
2.7080567,17.144976,5.957,c1ccc(CC2CCNCC2)cc1,13,2.0
52.00813,-18.547361,2.321,O=C1C=CC(=C2C=CC=C(C(=O)O)N2)C=C1,16,0.0
41.52893,-9.891111,3.837,Cn1c(=O)n(C)c2ccc3ccc4ccc1c2c43,18,0.0
-28.641968,-23.216795,7.714428,CC(C)(C)COCN1CCCC1,12,3.0
13.950491,30.351412,4.963,C=Cc1ccccc1CCC=Cc1ccccc1,18,1.0
16.209435,-18.842339,4.354,CC1=CC2(O)OCCN(C)C2=CC1=O,14,0.0
13.543086,28.247683,4.321,Cc1cccc2c1S(=O)CCC2=O,13,0.0
-6.0365467,-35.90679,7.919,CC1(C)C(O)C2CCCOC21,11,3.0
30.286554,-34.609097,2.612,CCN(CC)C(=O)CN1C=CCC(C([O])=O)=C1,17,0.0
-13.127843,-41.859177,6.294,CCCC(=O)CCCCC(CC)CC,14,2.0
2.9856534,8.893407,4.185111,CCN(CC)Cc1cccc(C=O)c1,14,0.0
3.0452182,41.971172,2.789,[CH2]c1c[c]ccc1C,8,0.0
20.80647,13.129752,5.693,Cn1c(N)cc(=O)n(C)c1=O,11,1.0
-58.454018,21.688276,7.304,CCCCCOC(=O)CO,10,2.0
27.16667,29.937765,4.966,N=C(O)c1cccc(NCc2ccco2)c1,16,1.0
-40.62198,-29.494118,9.6,CC1CC(C(C)(C)C)C1,9,3.0
20.696146,-16.86882,3.018,CC(=O)N=C1C=C(N)C=CC1=O,12,0.0
-29.226746,-28.424566,6.86,CCCCC(CCC)(CCC)N=C(C)O,15,2.0
-22.370895,-38.100777,9.494,CC1CCC(C(C)(C)C)C(C)C1,12,3.0
5.9271593,42.337276,3.118,O=c1nnc2coccn1-2,10,0.0
-45.348793,26.258045,8.076,O=C1OCCN1CCCO,10,3.0
14.171205,-21.26816,5.78,CC(=O)OC1C=CC(=O)OC1C1OC1C,15,2.0
33.2593,15.705943,2.653,c1ccc([N]S[N]c2ccccc2)cc1,15,0.0
2.00924,17.65781,6.833,OC1=NC2CC3CC(C2)CC1C3,12,2.0
-10.613871,26.369537,5.034,CCCC(=O)c1cccs1,10,1.0
14.3803425,36.03141,3.29,CC(C)c1cccc2cccc-2c1,13,0.0
-7.99064,-28.70533,5.124,O=C1C=C2CCCCCCCCC(C1)C2,15,1.0
-12.345824,-34.05506,7.434,C=CC(C)(C)C1CC2CCC1C2,12,2.0
17.350492,-37.62197,5.69,CC(=O)CC(=O)OCC=C(C)CCC=C(C)C,17,1.0
-52.438858,-0.55423063,9.173,CCCCCCCOC1CCCCO1,14,3.0
39.6833,-26.747604,4.696685,CC(C)NC(=O)Nc1cc(N)ccc1C(=O)O,17,1.0
-52.343166,31.35553,7.856,CC1(C)NCC1N,7,3.0
-61.788406,22.193022,9.037,CCCOCCOCO,9,3.0
-5.6058035,40.48101,6.044,N#CCCOc1ccccc1,11,2.0
-20.600393,4.268114,7.045028,C1CC(NCC2CC2)CCS1,11,2.0
-9.450868,11.733591,5.486,CC(C)P(c1ccccc1)C(C)C,13,1.0
41.96929,-21.47884,1.899,O=C1C(=O)C(=O)C(=O)C(=O)C1=O,12,0.0
-40.53209,-23.583694,7.012,CC(C)=CCC(C)CC#N,10,2.0
7.503002,31.52937,6.133446,NCc1ccc(C2CCC2)cc1,12,2.0
-58.5225,23.140284,5.652,CCCNCCC(C)=O,9,1.0
-37.97787,-20.652384,7.891,CN(C)CC1CCN(C)CC1,11,3.0
-20.783258,10.615586,8.681,CC12OCC(CO1)CO2,9,3.0
-41.6303,2.281329,9.943,CCC(C)C1CCCCCC1,11,3.0
-46.159126,-0.2672035,8.944,CC1CCC(C)(O)CC1C,10,3.0
26.758135,-20.310629,4.025,CCOC(O)=C1N=CNC1=S,11,0.0
-13.009278,26.173136,6.191,CC(CN)OCc1ccccc1,12,2.0
-49.047554,27.598782,7.97,N#CCC1CCOC1,8,3.0
-57.724457,33.178764,8.068,CCCN=C=O,6,3.0
18.958887,28.88668,5.031,N=C(O)c1cccc2c1OCO2,12,1.0
28.85129,1.500973,3.584,N#CC(=Cc1cc(O)ccc1O)C(=N)O,15,0.0
54.37395,-8.136258,2.025,O=C1[CH]c2ccc3c(c2[N]1)C=CC=NN3,15,0.0
-32.510452,-4.8199577,5.976,CCN(CC)N=CC(C)C,10,2.0
-11.834927,-15.401166,9.159,CC(CO)C(C)S([O])([O])O,10,3.0
-59.0173,18.479885,8.128,N#CCC(C#N)CCO,9,3.0
-52.506893,0.94070214,9.007,CCCCCC(C)CC(C)CO,12,3.0
-7.4041243,-7.9888506,4.226,CN(C)CCNC(=N)N[N+](=O)[O-],12,0.0
-43.64398,29.147526,8.509,CNONC,5,3.0
47.246445,-0.51416147,4.038,C#CCOc1ccc(C=C[N+](=O)[O-])cc1OC,17,0.0
28.121222,16.379189,4.601445,Nc1cnn(CC(=O)Nc2nncs2)c1,15,1.0
17.615732,3.1743877,3.102,C1=NC=C2N=CN=C12,8,0.0
17.56723,-0.65118754,5.058596,CCOC(=O)c1nccc(C#N)c1Cl,14,1.0
2.8358712,15.12949,5.842,C=C1CC1(C(C)=O)c1ccccc1,13,2.0
40.035206,15.225697,4.348,c1cc2cc3[nH]c4c(c3cc2[nH]1)CCCC4,16,0.0
-30.895548,7.7671003,5.374,CCCCCC1=CCCC1=O,11,1.0
55.397484,-4.897451,1.668,[CH]1C[CH]c2cc3cc4ccccc4cc3cc21,17,0.0
21.30325,-29.490158,5.045,C=CC(C=O)C1(O)CCOC(=O)C1=CN,15,1.0
-42.352257,6.870614,9.353,CCCCOC1OCC(C)O1,11,3.0
27.40987,24.224398,3.603,N#Cc1csc(C(=O)O)c1-n1cccc1,15,0.0
-49.155777,13.082561,8.917,COC1CCC(C)CC1,9,3.0
-37.769257,11.063865,5.333,CC(=O)SCCN(C)C,9,1.0
36.9399,-21.95087,2.933,CC(=O)C(=NO)C(O)=Nc1ccc(C)cc1C,17,0.0
43.21607,-20.402073,3.374,C=CCCO[C]1OC(=O)[CH]c2ccccc21,16,0.0
-22.488407,-19.886673,6.906,CCCCCN=C(O)C(C)(C)C,12,2.0
-19.107462,6.4092374,7.486,CCN1CCCN(CC)C1=O,11,2.0
-50.125187,1.8938266,9.372,CCCCC(CC)CCC1CC1,12,3.0
-7.9046493,44.172203,5.363,CCCc1cnccn1,9,1.0
50.39306,-17.02277,3.559,CSC1=C2C=CC=C3C=CC=C([N]1)[C]32,14,0.0
41.47102,4.5383267,5.641,OCC1CCC(n2cnc3c(O)ncnc32)C1,17,1.0
33.34062,14.89551,4.677637,CN1CCN(c2cccc(N)c2)c2ccccc21,18,1.0
-34.098732,-32.70591,8.781,CCCCCCCCOCC(C)(CC)CO,16,3.0
-54.47941,27.091843,6.365,CCCSC(=O)CC,8,2.0
59.728107,-7.831036,2.955,O=c1c(=O)c2cccc([N+](=O)[O-])c2c1=O,15,0.0
-38.948387,29.190962,9.881,CC#N,3,3.0
18.297369,-11.652086,2.667,C1=COC2=C3N=CCN3C=CC2=C1,13,0.0
45.30574,-17.004326,2.825,CC(C)(C)c1ccc(C2=C3C=NC=C3C=N2)cc1,18,0.0
20.529375,30.075628,5.233,c1scc2c1COCc1cscc1-2,13,1.0
-34.14546,-3.3441496,7.88,NCCCNCCCN1CCNCC1,14,3.0
-47.8125,-5.6432853,9.257,CCOC(OCC)C1CC1C,11,3.0
-8.904449,15.871582,5.336,C(#CC1CC1)c1ccccc1,11,1.0
-44.0395,30.680462,9.304,C1OC1N1CC1,6,3.0
44.55816,3.8522387,5.099,O=c1nc(O)ccn1C12CC(O)C(CO)C1C2,17,1.0
43.53468,15.286561,3.459,N=c1ccc2nc(O)c3ccccc3c2[nH]1,16,0.0
18.090975,26.165182,3.148,CCc1nccc([N][O])c1CC,12,0.0
40.10564,16.63493,3.083,COc1ccc2c(O)c(C)[nH]cc-2c1=O,15,0.0
-2.9994245,-11.966966,5.486,O=[N+]([O-])CCCCCCCCO,12,1.0
57.843864,-4.155886,2.923,COCCOc1ccc2nc(=O)[nH][n+]([O-])c2c1,17,0.0
58.837627,-6.741634,3.725,Cc1c(-c2n[nH]c(=N)s2)cccc1[N+](=O)[O-],16,0.0
14.619528,16.813303,3.684,CCCCc1ccc(C=C(C#N)C#N)s1,15,0.0
-25.794918,6.520207,7.459,OC1=NC2CCCCCCC12,11,2.0
15.602138,-20.089264,2.942,CC1=CC(=O)N(C2CCCCNC2)C1=O,15,0.0
-26.254932,-21.485983,8.841,CCCC(O)CP(=O)(OC)OC,12,3.0
-32.908775,-17.268661,7.739,CCCCC(C)(O)C#CCCO,12,3.0
-24.434017,-35.440594,9.173,CCCCCC1(C#N)CCCC(C)C1,14,3.0
21.053677,12.241866,3.189,O=C1C=C(Cc2ccccc2)N=N1,13,0.0
-9.183182,43.26241,5.157,C1SSCSS1,6,1.0
58.337128,-12.283165,3.818,[NH]C1=N[N]NN1c1cccc([N+](=O)[O-])c1,15,0.0
25.849222,-35.74897,4.893,CC(N=C(O)C1CCCN1[N][O])C(=O)O,15,1.0
-22.111477,-11.239919,6.411,CCOC(=O)CN(C)C#N,10,2.0
22.370935,-21.214046,3.619,C#CCN1C(=O)SC(=Cc2ccco2)C1=O,16,0.0
-44.161827,30.34348,8.259,C1CC2NCCNC2C1,9,3.0
-37.328026,-18.904398,7.802,CCC(C)CN1CCC(C)C1,11,3.0
-20.938856,-17.135948,6.648,NC(CCC(=O)O)C(=O)O,10,2.0
-4.6247854,16.172531,5.853,CCCCOCc1ccc(OC)cc1,14,2.0
-9.4712925,-15.325881,5.222,CC1CN(N=O)CC(C)C1C,11,1.0
-34.02087,-33.372204,9.622,CCCC(CC)C(CC)C(C)(C)CC,14,3.0
8.825367,30.576303,4.693964,NC1=C(c2ccccc2)CCC1,12,1.0
-2.3553033,42.01127,5.554,N#CSc1ccc(N)cc1,10,1.0
5.2750463,-41.412697,4.993,C=CC(=C)CCOC(=O)C=C,11,1.0
12.129665,15.582571,6.139,Cc1cccc(OC(=O)C2CCCCC2)c1,16,2.0
-33.433296,-3.2142146,7.655,CCN(CC)N1CC1(C)C,10,3.0
-3.733748,4.873818,4.561,CNCCCC(=O)c1ccc(O)nc1,14,1.0
57.335423,-9.742562,2.806,O=C1C=C(Nc2ccccc2)C(=O)c2[nH]cnc21,18,0.0
19.933334,28.639444,4.253,COC(=O)c1ccccc1Cn1ccnc1,16,0.0
0.6605153,-15.776735,5.178,CC(=O)C1=C(N)OCCC1,10,1.0
-44.022377,-0.15190107,7.404,C=CCCCCCC(C)C=C,11,2.0
30.501276,-18.079933,5.11,Cc1cn(C2CCC3(CO)CC23)c(=O)nc1O,17,1.0
-50.74785,2.5133314,8.944,CCCCCOCC(C)(C)C,11,3.0
18.974474,-29.288088,4.819,CC(=O)C#CC1C(C)=CC(=O)CC1(C)C,15,1.0
-45.636288,-4.432233,9.358,CC1OC(C)OC(C)O1,9,3.0
-3.6076975,4.4070168,5.687179,Cc1cc(CO)[nH]c(=O)c1,10,1.0
12.749813,25.394547,5.602824,CC(O)c1nc2c(s1)CCCCC2,13,1.0
27.257868,22.76934,4.335,Cc1ccccc1C=NNC(=O)c1ccncc1,18,0.0
-21.946806,-18.284782,9.007,CCC(OC(=O)O)C1CCCC1,12,3.0
18.525175,-20.66036,3.178,CCCCC(=O)C1C=CC(C)=NC1=S,14,0.0
4.35073,13.389087,5.886,CC1CCOC(c2ccc(O)cc2)O1,14,2.0
38.12636,15.954434,3.097,O=c1c(=O)n2ccccn2c2ccccc12,16,0.0
-11.538648,7.17003,7.146,CC12CCC(=O)N1CCN2,10,2.0
27.470613,-19.124596,5.064,CCOC(=O)c1cnc(O)n(C)c1=O,14,1.0
5.1291723,39.322586,5.064,OC1=Nc2ccccc2OC1,11,1.0
41.01394,7.184454,3.932,O=[N+]([O-])c1sc2ccccc2c1O,13,0.0
-26.442944,-13.5807295,9.208,CCCOP(=O)(OC)OCCC,12,3.0
-63.433865,29.244835,8.329,CC(C)NN(O)O,7,3.0
13.199904,36.096066,3.548,CSC(=S)c1ccc(C#N)cc1,12,0.0
-9.07145,-40.043747,9.364,CC(C)(C)C12CCCCC1CCCC2,14,3.0
2.3615634,-28.037971,5.987,CC(=O)OC1C=CC(=O)O1,10,2.0
-50.675083,26.327873,8.033,CCC#CCC1CO1,8,3.0
-27.63751,-9.501574,7.959,COCOC(=O)N(C)CO,10,3.0
-13.334658,-34.14575,9.149,CC1COC(C2CCC(C)(C)CC2)OC1,15,3.0
0.8036429,-41.538837,6.21,CC(C)C(NC(=N)O)C(=O)O,11,2.0
14.62895,32.007706,3.973,Cc1ccccc1C#CC#Cc1ccccc1C,18,0.0
-60.496117,11.469775,9.325,CCOCCOC1OCCO1,11,3.0
7.3210745,-28.686861,5.968,COC(=O)C=C(C)CCC1OC1(C)C,14,2.0
-50.574677,23.332382,7.66,CCCC1NCCCC1O,10,3.0
-20.286562,-24.082806,6.955,CS(=O)CCC(N)P(=O)(O)O,11,2.0
30.20181,-24.722958,5.134788,CN(CC(=O)N(C)C)Cc1cc(F)ccc1N,17,1.0
19.327168,0.51594025,4.459946,Cn1nc(NCC2CC2)c(=O)n(C)c1=O,15,1.0
-59.212856,8.44083,8.988,CCCC(O)C(C)OC,9,3.0
-39.709282,30.376501,10.901,C1C2C3CC2C13,6,3.0
18.851841,22.935694,3.774,[CH2]c1cc(C)c([CH2])cc1C,10,0.0
-5.374061,-30.552708,7.475,C1CCC(N2CC3CCCC2O3)CC1,14,2.0
-56.996838,25.211897,7.968,CCCNC1CNCCO1,10,3.0
31.261839,-33.941917,2.83,O=CC(=O)C(=O)C(=O)C(=O)C(=O)C=O,14,0.0
42.880077,6.420241,4.25,[NH][C](S)c1cncc(N2CCCC2)n1,14,0.0
-28.714598,-9.431814,9.268,CCCP(=O)(OC)OC,9,3.0
28.65933,23.003412,4.729,c1ccc(COc2ccc3ccccc3c2)cc1,18,1.0
24.820139,0.88642097,3.987,CCOC(=O)c1sc2nc(C)ccc2c1N,16,0.0
6.7145033,-27.049713,5.108,CCC(C)N(CC(=O)O)N=O,11,1.0
2.419805,41.658546,3.352,CSc1ssc(=S)c1S,9,0.0
-52.684525,30.673807,7.513,CC1CCOS(=O)O1,8,2.0
-7.614547,0.5701971,6.212,CCCC(O)Cc1ccc(C(C)C)cc1,15,2.0
-5.5593905,-27.975784,4.46,CC1=CC(C)=C(C=O)C1,9,1.0
-6.0188956,39.064392,6.368,N#CC1CC1c1ccccc1,11,2.0
-60.401,5.2320437,7.538,CCCCCC(=O)OC(C)C,11,3.0
4.422198,-16.847229,6.261,COP(C)(=O)C(N)Cc1ccccc1,14,2.0
16.451498,-38.380013,8.904,CC(C)OP(=O)(OCC1CO1)OC(C)C,15,3.0
-1.4352088,-41.351986,6.493,CCC(CC)(C(=O)O)C(=O)O,11,2.0
-41.665565,-24.64181,8.754,CCCCCCC1(O)CC1CCCC,14,3.0
-38.05449,-23.605356,7.927,CCCNC1CC2CCC1(C)C2(C)C,14,3.0
42.17391,-2.1966891,3.361,CCN1CCN=C2C1=C(C)C(=O)c1ccccc12,18,0.0
-6.357321,43.641136,5.053,CNCc1ccccn1,9,1.0
17.759089,-37.594013,6.046,CC=C(C)C(=O)OC1CC2CCC1(C)C2(C)C,17,2.0
-4.1403522,-15.82701,6.03,COCC(O)C(O)COc1ccccc1,15,2.0
14.949598,36.04107,3.910276,Nc1ccc(SCc2cnccn2)cn1,15,0.0
13.861459,-13.245275,3.091,N#CCC1=C(C(=O)O)N=NC1=O,12,0.0
-33.168118,-14.651272,7.758,CC1CN(C)C(=O)N1C,9,3.0
44.424404,9.368064,5.129,COc1ccc2[nH]c3c(c2c1)C(C)(C)CNC3,17,1.0
-31.769459,11.94763,9.35,COC1OC2CCCCC2O1,11,3.0
10.216104,-37.82015,5.265,CC(C)OC(=O)C=CC(=O)O,11,1.0
-26.768711,-22.0591,9.344,CCCC(C)C(C)C(C)C(C)C(C)C(C)CC,17,3.0
44.240704,-22.533014,2.392,COC1=CC(=C2C=C(C(=O)O)NN2)C=CC1=O,17,0.0
-2.395653,25.385977,6.395,CC(N)(c1ccccc1)P(=O)(O)O,13,2.0
59.541588,-13.982197,4.025,N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)C(=N)O,17,0.0
-45.595867,32.4113,8.215,CN=C=O,4,3.0
-42.39677,28.391865,7.282,CCOCCS,6,2.0
13.632819,-14.55226,8.174,O=S(=O)(N1CCCC1)N1CCCC1,13,3.0
7.4887853,12.687187,4.879,Cc1occc1C(O)=NN1CCOCC1,15,1.0
-44.77016,26.129946,8.095,CC12OCCN1CCO2,9,3.0
25.531065,-19.273663,3.894,O=C(C1CCCO1)N1CC(O)=NC1=S,14,0.0
19.8616,-13.203074,5.752487,Cc1nn(C)c(N(C)CC2CCOCC2)c1N,17,2.0
-7.4613543,40.48025,6.827,OCc1cc(CO)[nH]n1,9,2.0
6.045257,26.477089,5.306,CCCSc1ccc(N)c(OC)c1,13,1.0
41.67155,-15.767083,4.114,C1=NC2=NC=NC2C(N2CCCCC2)=N1,15,0.0
40.434048,15.930079,5.113,Cc1ccc2[nH]c3c(c2c1)CN(C)CC3,15,1.0
-10.479058,-30.792397,5.755,CC1=CCC(C)C(C=O)C1,10,2.0
-34.87618,-30.719275,7.222,CC=CC(OCCCC)OCCCC,14,2.0
-23.406527,4.2241344,8.675,N#CC1C2CCC(C2)C1C#N,11,3.0
22.931643,-33.68943,7.04,CCOC(=O)C1CCN(S(C)(=O)=O)CC1,15,2.0
52.964516,-8.160354,3.576,[NH]C1=N[N]NN1N=Cc1cccc2ccccc12,18,0.0
-3.8602455,-26.73715,5.11,CCOCC1COC(C=Cc2ccccc2)O1,17,1.0
-5.037985,39.373684,4.871,CCON=Cc1ccccc1,11,1.0
32.591785,17.23782,3.864,CCc1nnc(N=C(O)c2cnccn2)s1,16,0.0
-6.1560736,1.321211,5.692622,CC1(COCCN)Cc2ccccc2O1,15,1.0
57.077637,-6.538128,2.487,O=C1[CH]c2ccc(-c3ncc[nH]3)cc2[N]1,15,0.0
