SMILES,des_gap,pred_gap,Err_pred_des,tsne1,tsne2,SMILES_HA,gap_group
C=CC(=CC=CCNN=CNC)CN(C)CC,7.385,2.9016845,0.6070840186013833,17.290678,35.93782,17,0.0
CSCC(=N)CNC1=C=CSC=CSNNN1,3.252,2.7357197,0.1587577857361214,44.222023,4.7702317,17,0.0
NNC(=S)CP=C(S)C=S,4.275,2.2079113,0.4835295314677278,13.900135,-18.818811,10,0.0
CCC1=CC(=CCNN[N]N=O)N1O,4.931,2.8777022,0.4164059549431074,14.202368,31.533264,14,0.0
c1ccnc[nH][nH]n2c(cc1)N=N2,2.969,2.5537903,0.1398483223688646,52.917027,-15.969313,13,0.0
N=c1ccccccc2ccc=2cncc1,6.212,2.9894724,0.5187584692174515,49.120384,-14.414779,16,0.0
C=CNNC1=CC(=C=O)C=CC=CN1C(C=C)=CN,3.331,2.3925686,0.281726632165465,35.71274,18.31319,19,0.0
N=C1C=C2N=C3SC(N)C=C3C=CC=C12,2.615,2.9488251,0.127657790029026,49.726734,-9.707482,15,0.0
C=C(O)C=CCC=C=CN=O,4.321,2.9110682,0.3262975697604574,15.173125,18.116585,11,0.0
[C]CC(=CCC=CCCC)C1=C(C)CCCC(C)N1,5.021,2.9037797,0.4216730242776481,23.466766,41.49455,19,0.0
N[C]1C=NC=NC=CC=[C]C=C2N=C12,5.331,2.3722467,0.5550090522887761,52.915375,-8.632903,14,0.0
OCC1C=C2N=CC=CN=NC=C2[SH]=N1,4.961,2.9075046,0.4139277245387558,45.510242,3.386453,15,0.0
CC[C]1C=CO[C]C1C=O,3.951,2.426279,0.3859076011153723,15.166664,20.053257,10,0.0
CNNC(=O)N=NC=NNCN[C]1CC(O)=C1C,3.7769,2.9571483,0.2170435241805875,25.47266,40.780907,18,0.0
N=C1C=C2C=CNC=C2N=CC2=CC=C[SH]=C=C12,3.769,2.1384845,0.4326122371990379,52.25354,-6.884918,18,0.0
CC(N=S)=C1SSC=CNC1=S,4.283,2.9191728,0.3184280261908796,32.782173,-16.127096,12,0.0
C=C1CC(=S)CC1=CC=S,3.916,2.6046107,0.334879805532734,19.126768,2.883034,10,0.0
S=C1C=CC2=CC=CC2=C[SH]=[SH]SNN1,3.2,2.4979575,0.2193882912397385,45.26337,-16.819569,15,0.0
C=CC1=C=C=CC=CC(CNN)=CC(C)=C1,2.463,2.0922766,0.1505170226629507,33.83924,25.925735,16,0.0
N=c1ssccccc2c1C=CC=C=C2,1.75,2.7272313,0.5584178652082171,44.377834,-8.650079,15,0.0
CC1=CC=CC(CC=NNCC=N)=C=C=C2N=CN=C21,1.29,2.8678179,1.2231146346691042,46.25977,12.231483,20,0.0
[CH]CCPCC(=C)CC=C,5.578,2.6905084,0.517657159262979,-9.012888,20.6962,10,0.0
N=c1sscc2s[nH]nccncc-2s1,2.357,2.9552143,0.2538032507461462,51.999527,-7.9226375,15,0.0
C=CC=NC1(N)C=CC(=CCNC)N1NN,5.0015,2.8725176,0.4256687822144567,36.9748,19.703007,16,0.0
CC(=O)CSSC(=[SH]C=S)C(C)C,7.1212,2.8982491,0.5930111288374839,-1.8522228,42.527046,13,0.0
O=CC1=[SH]CCCSC(=S)C1S,2.201,2.761055,0.2544547899481059,21.111036,-0.08651727,12,0.0
CN=CC1=C[C]C=CN=C1,5.8641,2.97398,0.4928497211931631,9.804744,-36.544613,10,0.0
NOC1=C=C2C=C2C=CC(O)=C1,1.339,2.9899397,1.2329646673907622,54.035133,-13.42387,12,0.0
C=C1[C]2C(=O)C2C=NCC=C1C,4.3701,2.4129782,0.4478437170082501,42.162926,12.977179,12,0.0
CN=C1C=Cc2ncccccncc21,5.8423,2.8620782,0.5101110538914719,32.850273,-20.866037,15,0.0
C=C1C(N)=C1C1=C=NC(=O)C=C1,3.752,2.9987998,0.2007463217289971,48.721333,-2.1281161,12,0.0
C1=CCC=CC=c2ccccc2=1,3.284,2.9673932,0.0964089038165855,43.95381,-9.5821085,12,0.0
NSC12C=C1C(CS)=CSC2=S,2.705,2.8447068,0.0516476058254841,36.47612,-19.132765,12,0.0
C1=CC=CSSC=C2ONNN=C2N=1,2.729,2.6998665,0.0106755099745625,45.0188,-1.2173076,14,0.0
[CH]C(=CCCC[C]C)CN=O,4.204,2.866293,0.3181986314245454,11.228647,10.407884,11,0.0
NNN(N)c1c2cccc1N(N)O2,2.351,2.9372356,0.2493558459361022,44.743248,0.28763762,13,0.0
S=C1CC=C1SS,6.101,2.8242557,0.5370831495033993,5.7609124,-41.418232,7,0.0
C=C[C]1C(N)C2=C=CC=CN12,3.423,2.860244,0.1644043132571355,39.215534,6.5456467,11,0.0
C=CC=[SH]C=CCC(C)=CCNSC,5.053,2.5713322,0.4911276041435152,-6.128648,6.550056,14,0.0
NNNC=C=CC=CCN=CC=O,3.031,2.9701517,0.0200753339404361,22.687992,8.658592,13,0.0
C=C1C=C=C2C=CC=C=NCC2=CC=CC=CC=CC=C1,4.0899,2.8895416,0.2934933308940163,48.954823,-2.9498982,21,0.0
C=C1C=C(C)C=CC2=CC=CCC1C2C=O,6.055,2.9355717,0.5151822179137528,33.282112,24.772331,16,0.0
CN=C=C1C=CC=C1C=CC(=NNC)C(=O)O,4.457,2.6749334,0.3998354423305553,13.765272,39.118454,17,0.0
CCCC1=NCNC=C(C=S)N1SN,2.123,2.5605547,0.2061020927051861,27.59642,9.648988,14,0.0
[NH]CCCC=C1OC2=C1C=C2,6.242,2.663093,0.5733590051173706,11.593122,-13.405849,11,0.0
COc1cc2c(o1)=C(O)C=2,5.57,3.2179782,0.4222660253035102,35.295795,-5.9416633,10,0.0
[NH]Cc1cccnc2[nH]c-2n1,5.573,3.3929029,0.3911891528611634,25.27754,-20.997622,11,0.0
O=CC1C=CC=CC=CC=CCCC[N]1,1.29,3.9239855,2.0418492102807804,45.91282,-1.9105824,15,0.0
C=C[N]C1=COC(C)=C2C=CC2=NCC(=O)CC1,4.8,3.6643598,0.2365917066733042,42.52964,-1.020171,18,0.0
CCNC1[SH]=CN=C=NN1CCN,7.29,3.7328491,0.4879493661051097,-12.332179,-11.733833,13,0.0
C#CCCC1=CSC=[SH]C(C)=C1,4.8872,3.697658,0.2433994798696183,17.255558,-24.30799,12,0.0
N=C(O)C1=CC=CCNCCNCC1,4.193,3.9143114,0.0664652017656612,23.976322,10.813522,14,0.0
C=CCC(O)[SH](CN=CS)CC(=O)SC,5.176,3.5533772,0.3134897311651357,0.74324733,31.630196,15,0.0
CSC1=C=CC=CC2(S)CSC2=C1,3.061,3.384385,0.1056468830276883,42.97608,-12.827817,13,0.0
O=S1C=CC=N1,4.283,3.3979065,0.2066526869427176,2.6087563,-39.102825,6,0.0
OC#Cc1ccccccc2c(c1)=CC=2,6.34,3.3751197,0.4676467372039891,30.324242,-18.571638,15,0.0
C1=CC2=CSS3=CC=CC3=NC2=C1,2.958,3.0927465,0.0455532441516434,49.988827,-15.850165,13,0.0
C=CC1=C2CCC(C=O)N12,4.283,3.9338171,0.0815276329188377,20.503649,11.779638,10,0.0
C1=COC=CC2=CC=NC=CN=CC2=C1,3.508,3.7206845,0.0606284288343301,33.380985,-22.51985,15,0.0
C=C(C)CC1C=CC=CC2=C=C(C)C2C1,3.908,3.6833017,0.0574970094061922,26.570131,27.517607,15,0.0
CC1CC=C2CCC(=O)C=C2NO1,3.842,3.6045256,0.0618101077300691,35.848618,-4.222156,13,0.0
[SH]#CC1=NN=CC=Cc2ccnc1c2,5.1729,3.1795337,0.3853479247585533,41.530533,-19.039242,14,0.0
C=C=C1CN=C(CC)NCCC2CCNC=CN12,4.286,3.2918334,0.2319567427143447,30.005249,28.253315,18,0.0
CSC1=CC=CC(O)=NC=CC1=O,6.044,3.9912508,0.3396342234608355,36.58663,-24.106707,13,0.0
CCC=CSSS,3.135,3.868963,0.2341189802738659,1.641863,-41.70573,7,0.0
CC1=CC=C[C]=C[C]C(CO)C1,3.494,3.7310514,0.0678452905000927,35.640785,-19.774834,12,0.0
CCC1CC(CC(=S)OC)C1=C1C=CN=CC=N1,3.431,3.7590768,0.0956213447172764,42.306274,14.498602,18,0.0
N=c1[nH]ccccc1=S,3.995,3.3611393,0.1586635050099245,39.692673,-24.546711,9,0.0
CN1C=NCSC(=S)CC(SS)S1,2.893,3.7010946,0.2793275587211792,30.66248,-10.878984,13,0.0
CCC=Cc1nccc(C)c2cccc1-2,4.904,3.7204332,0.2413472195822885,29.097832,-15.069416,15,0.0
O=C1C=CC=C2CN2CNNCN1,4.561,3.3363602,0.2685024739879967,24.197742,3.4694867,13,0.0
CCCCN(C)NNC=Nc1ccccc(NN)occ1,2.057,3.6929138,0.7952910892929798,27.73132,39.9933,21,0.0
O=Cc1nc2ccc1C=C1C=CC2=N1,2.648,3.8199105,0.4425643981403453,50.149437,-14.016447,14,0.0
C=C1C2=CC=NC=CC(=O)CCC=CC1=C2,5.257,3.9338348,0.2516958738475419,37.665497,-16.9778,16,0.0
C=C1C(=N)COC2=C=CC(OO)C1=N2,2.852,3.7883985,0.3283304713384299,45.63378,14.063874,14,0.0
NNc1cccccccc2cc-2ccc1,3.9048,3.349919,0.1421022636923138,51.908413,-16.450314,16,0.0
CC1=CC2=CSC2=NC(=S)C1C=N,1.712,3.582814,1.0927651741794338,48.48904,-2.7333682,13,0.0
C=C1NNCN=CC=CC=C2C=CC=CC=CC=C12,4.259,3.548215,0.1668901356152734,44.157715,12.016345,19,0.0
C#CCOC(CC=NN=O)C(C)=N,5.6518,3.9047835,0.3091079855408991,-12.8082485,20.241646,13,0.0
C=C(C)c1cccocccc2c(ccc1)O2,3.064,3.3933494,0.1074900160259117,46.13569,-2.2136717,17,0.0
CNC(=O)N=CC1C=CC(=O)N1,3.788,3.877367,0.0235921382400529,35.243103,23.565926,12,0.0
NC1=CCNN=C2CC=CCSC12,5.377,3.4856966,0.3517395286992821,35.224327,-8.044218,13,0.0
[C]NCCNNC(=CCCCC=C)C1C=CO1,4.055,3.416529,0.1574527890996779,16.939234,23.6488,17,0.0
Cc1c(N)cnc2c1C(=N)C=C2,2.201,3.7703712,0.7130264419146637,47.137447,-13.1074505,12,0.0
O=C1C=CC=CCC=C2C=C=C1CC2,5.606,3.3785772,0.3973283566962469,21.846703,15.578032,14,0.0
CNC1=CC2=CC=CN=C(O)[C]21,3.638,3.3733819,0.072737258630116,41.006554,-21.443653,12,0.0
C#CC(=C)C1=C2N=CNN=C(N)CC21,4.5334,3.361999,0.2583934718132987,27.138163,37.73552,14,0.0
CN=C1CC2=C=C(Cl)C=CC=C1CC2,5.459,3.7807672,0.307424949188987,34.82518,-5.923123,14,0.0
CC12CC=NOC=C(C(=N)C1=O)C1CCCCC12,4.528,3.9499414,0.127663119100429,29.926199,28.612635,18,0.0
C1=CC=CC=C2C=CC=C(N=CS2)SC=CC=C1,3.54,3.5888793,0.0138077250981734,50.743874,-16.495539,18,0.0
C=CCC=C1SNC1C(C)=O,2.876,3.8515515,0.3392042881590269,25.143852,2.1485143,11,0.0
COC1=C2N=S2C=CC=CC=CC=CSC(CC#N)=C1,3.475,3.6298585,0.0445635953395486,46.256207,-0.16054629,20,0.0
C#CS(=CC=S)CC(S)NN=CC,3.023,3.152903,0.0429715778983037,34.075718,-4.232215,13,0.0
COC=C1C([O])CC1N=O,6.055,3.8313174,0.3672473286913014,9.100052,-26.73682,10,0.0
CC1CCOCCC(N=CCS)=[SH]1,5.388,3.7280545,0.3080819369955423,12.575727,-4.03854,13,0.0
C=CCC1=C=CN=C2C=C1C=CC=CC2,5.1729,3.7680926,0.2715705634569195,32.0218,-13.266014,15,0.0
C=C(CNO)COC=CC=CCOCC(C=O)C=CCCC,3.94,3.8449292,0.0241296400273511,22.23683,42.281193,22,0.0
CSCC1C=C=NCC(=[SH]C)N1,5.91,3.4186854,0.4215422273690729,22.965715,3.7454288,12,0.0
O=C1C2=NC1(CO)[C]ON2,3.995,3.6320684,0.0908464591703069,40.476814,-1.4793409,10,0.0
CSCC1=C[C]N=C=C1,2.852,3.6592698,0.2830539304778753,8.399728,-37.79512,9,0.0
CC1C(=O)N=CN=C2CCCC21,2.512,3.8807034,0.5448660227903135,36.777214,9.204088,12,0.0
C=C1CCC(CCC=O)=CC=N1,4.444,3.4069037,0.233369994657089,-6.3655906,4.1315365,12,0.0
C1=CC=CN2C=CSC(=C2)C=CC=CC=NC=C1,7.339,3.4351892,0.5319267955945841,44.51023,-16.795559,18,0.0
N=CCC=CC=CC=COCN,3.401,3.1029031,0.0876497713406973,13.018119,4.684908,12,0.0
CNCCC=CC=[SH]CC=N,4.904,3.4067407,0.3053138936713313,-2.6366365,-45.44749,11,0.0
C=CCC=CCNCC(C=CC)C1=CCC=CC1,4.457,3.2240753,0.2766265834905065,26.488766,27.216488,18,0.0
CC1=CC=C2C=C2NC(CN)C1=O,6.12,3.9793425,0.3497806436875287,29.65075,-19.858719,13,0.0
CNCCC=CCC1CC=NC1=NNNO,3.538,3.6565917,0.0335194046986582,18.449108,7.312532,16,0.0
CC=C1N=C[N]CC1=NCN=NN,2.914,3.6247642,0.2439135909489596,20.270569,33.581814,13,0.0
NCC1=C2C=CC=CC(=C1)NN[N]O2,5.1157,3.8938107,0.2388508417119935,42.188744,-9.808077,14,0.0
COC1=CCN=NC=CCCN1N,4.019,3.6914744,0.0814942926813578,20.30927,2.9241848,13,0.0
C=C1OC(O)C=NC2=S(C)CC=CCC1=CC=C2C,3.284,3.774109,0.1492414393175244,34.186974,24.03472,19,0.0
O=CC=C1C=CC=Cc2ccccc2C=C1,3.271,3.8918817,0.1898140337298821,49.77713,-13.45854,16,0.0
C=C(C)SC1C=CS(O)=CCC1,5.883,3.7120607,0.3690190906125875,12.167518,-23.911263,12,0.0
S=C1C=CC=CC=CN=CC=CS1,3.763,3.9620044,0.0528845131919956,52.784233,-11.534949,13,0.0
CC1=C2C=CC1=CC=Cc1nccccccn12,2.893,3.7188146,0.2854526828326778,50.891552,-8.254988,18,0.0
C=CCC1=CC(O)=CC(C)=CCC(=O)OC=C1,2.357,3.8406544,0.6294672775430399,48.619095,2.4540827,17,0.0
CC=C1N=[SH]C2=C(N)C=C1CC2,3.339,3.3223429,0.0049886574963674,25.621805,-21.14835,12,0.0
CCC(=N)NC1CCN=C(C=NC)CN1,5.206,3.753601,0.2789855792895218,11.961012,10.375195,15,0.0
[CH]CCCCCCCC,6.1607,3.2453127,0.4732233852103067,-4.196268,-44.44544,9,0.0
C=CCC=NN=CCCC,5.807,3.9101963,0.3266408981709507,-5.5419517,-30.11254,10,0.0
CCc1cc(C)c(CC)c(=C2C=CCC2)sc[nH]1,3.97,3.0156403,0.2403928819171127,44.587734,11.460399,14,0.0
CC1=CC=CC=CC=C1N=CC1N=CS1,4.256,3.9680328,0.0676614574919966,42.70658,-10.612956,15,0.0
CN1C=CC=NC=CC(CCCCO)C1=NCC=O,4.2858,3.366201,0.2145688263755477,14.072105,37.38342,19,0.0
C=C[SH](CSCCSC)C(O)=[SH]O,6.792,3.935788,0.4205259251791119,-16.676624,-13.267547,13,0.0
CC1=NN=NC=CC=c2cc(C)nnc2=CC=C1S,2.729,3.7418146,0.3711303090297856,48.756573,-2.8972423,19,0.0
S=Cc1ccccnc2ccccccc1-2,4.215,3.6511154,0.1337804466238508,44.622364,-14.828676,16,0.0
OCC1=NCC=CCCCCCN2C=C2C=C1,4.182,3.9612029,0.0527970205933668,35.889732,-1.2863523,17,0.0
CC1=CC=CC(=O)N(C)OCN=CC=NC2=CC=C12,5.309,3.2285316,0.3918757583264645,47.583775,0.9317586,19,0.0
O=CCC=CCC=NCN1CCNC(O)=N1,4.34,3.875488,0.1070304048775527,20.27043,13.487614,16,0.0
COC(=N)C1=CC2=CC=CC=C1CCCN2,4.321,3.8272753,0.1142616810497379,41.714096,4.012287,16,0.0
CSC1=C=CC2CCC(CS)=C12,3.418,3.8625314,0.1300560045549225,33.114956,-11.409278,12,0.0
N=CSC1=CC=CCCCC1CN,2.223,3.9731634,0.7872979605567922,33.76393,-21.372623,13,0.0
NNC1=NC=C2C=CC=CC=CC=C1C=N2,4.144,3.9153938,0.0551655817215967,52.179,-16.106438,16,0.0
C1=CC=CSCSCC=NNCC2=CC=12,2.955,3.2269776,0.0920397924691085,38.49104,-4.7146873,15,0.0
CCC1=C=C=CC=CCCNNN1,3.091,3.713539,0.2014037156637259,25.67165,-12.080073,13,0.0
CN1CCC2SC2=CC=CC1=O,5.782,3.2737586,0.4338016862978122,-5.7855086,-12.198128,12,0.0
OCC=NC1=C[N+](=NO)O1,3.562,3.4739683,0.0247141304208882,23.163881,-13.69327,10,0.0
C=CN(O)CN=COCCC(C)=N,6.463,3.7796695,0.4151834251525397,-12.807264,19.541842,13,0.0
CC(C)=C1C=CC=CC2=CC1=CC=NC=C2,3.5402,3.5383284,0.0005286680992751,47.121567,-1.0763084,16,0.0
CC1C=C[C](OS)C2CC1(O)OC2=O,5.8042,3.4113228,0.412266491143044,21.51482,25.175543,14,0.0
C=C1CCC(NON)=CC=C=CC=N1,3.176,3.673521,0.1566502021001627,40.452084,-8.754965,14,0.0
C[C](C)Oc1ccccccccc1O,4.517,3.454218,0.235284943376887,35.80937,20.614025,15,0.0
C=C=CC1C=NNC(C)=C=CC1,4.321,3.7277422,0.1372964139945858,-2.4491851,1.6873643,12,0.0
CSC1NN[SH]=C=C1CC1CC=CN=C=N1,4.084,3.0298364,0.2581203682065359,43.26903,15.337079,16,0.0
O=C1C=NN=CC=CC2=CSC1=CC=CN=CC=N2,3.372,3.603869,0.0687630371691069,53.08285,-14.890549,19,0.0
C1=CC=CC=C(C2CCS2)SC=CC=C1,4.095,3.8846993,0.0513554713956019,38.682,-11.261856,15,0.0
CCNCCN=CC=CC=CC1CCC=N1,3.88,3.4071436,0.1218702080323523,28.500023,12.809019,16,0.0
CC1C=CCSCC(=S)CC1,4.909,3.8611248,0.213460021602765,-0.8099641,-11.061831,11,0.0
O=C1C=C(CC2=C=CC=CC2)C2CC1O2,6.196,3.6190574,0.415904225804407,38.28581,7.2924933,15,0.0
CCC=NC1N=CC=C([N]C)N1,3.731,3.863491,0.035510870637794,18.766376,6.057341,12,0.0
C=CCSSC=CC(=O)C(C)=CC,4.645,3.4184284,0.2640627726543578,-7.7542343,32.87722,13,0.0
CC1=CON=CC(=O)OCC1CC=O,4.0545,3.8662748,0.0464237677446789,21.313852,11.646035,14,0.0
N=C1C=CC(NCOCCC=S)=N1,3.864,3.3555331,0.1315908066727853,41.364574,-7.436381,13,0.0
C=C(C)[C]C(=CC(C)C)NCNC,4.199,3.3531165,0.2014487944037666,15.0629635,19.617256,13,0.0
CCNCC=CC=C=C1CNOC1=CCCCCC(N)C=O,2.563,3.1060376,0.2118757771087538,23.819187,38.960148,22,0.0
CN(C)OC1=C=NNC=C1C=O,4.1633,3.1614392,0.2406410346662153,18.438375,-1.9334916,12,0.0
C=C1OCCC2C1=CC=C=CN(OC)C2N,4.7974,3.7088192,0.2269105867918699,39.778744,-2.7645397,16,0.0
O=Cc1ccccc2ccccc3ccccc3cc1-2,2.648,3.011111,0.1371265185203436,53.86569,-9.2525835,20,0.0
CCC1=CC=CC2=CSC[SH]=C2CCC1,4.43,3.620298,0.1827769957600543,34.514328,-10.905524,15,0.0
OCCC=CC1=CC=C2C=CC=CC=C2N1,3.684,3.9227817,0.0648158810684916,32.645966,-6.1865187,16,0.0
C=C=CC(=CC=O)CNCC=C,3.35,3.9699252,0.1850522881123556,1.9260345,24.504417,12,0.0
S=C1CNC=C2C=NC=CC=CN=CC=C12,3.9048,3.9253411,0.0052604817924038,42.18157,-18.720486,16,0.0
CCCCNNC(=N)C=NC1=C=CCCC(C)C1,5.434,3.9145463,0.2796197550060734,23.509384,38.819393,18,0.0
C[C]1C=CC=C1CCC1C=C1C1C=C=C1O,5.559,3.7768583,0.3205867368640134,22.782549,39.402428,16,0.0
CC1=CC2(C=C2C=N)CS1,3.05,3.512176,0.1515331268310547,39.038956,-5.4922957,10,0.0
C=S(COC)SSC(S)NCCSSS,5.26,3.403866,0.3528771763065468,8.164824,15.309561,15,0.0
CC1=C2C=CC=C(CCC1)C(=S)C2,5.2763,3.690103,0.3006267547245928,33.678394,-11.747062,13,0.0
S=C1C=NC(S)=CSCC=CC1,3.015,3.480393,0.1543591817220051,30.580465,-7.509929,12,0.0
C=CCCOC(=O)C=NCCCSCN,4.904,3.8687472,0.2111037450357906,4.284796,21.555363,15,0.0
CC1=NC=C(C=CC=N)NNNS1,3.592,3.768673,0.0491851177937734,36.720234,-18.71674,13,0.0
O=C1C=CC=CN[N][N][N]1,4.751,3.5858736,0.2452381385348767,43.122166,6.6262264,10,0.0
C=C1CC=CC=C1N=CC=CCC,6.517,3.0513844,0.5317808118758437,7.7947063,15.188579,13,0.0
C=C(CCC)NN=C(C)NCN=O,3.521,3.950861,0.1220849125739425,17.752918,37.808243,13,0.0
C=C1CC2[C](C=CCCC=NN1)C21CC1,7.083,3.83123,0.459095026802818,23.612583,8.1303005,15,0.0
CC(=O)C1C=CC=C2C=CNC1=C2,3.44,3.7722664,0.0965890662614689,30.754566,-19.994228,13,0.0
C=CC(C)NC=NP(C=C)OC,4.43,3.9150393,0.1162439501312462,-2.8188124,29.982084,12,0.0
CN=C1CSNC=CC=Cc2ccccc21,2.977,3.9943933,0.3417512088323304,45.4559,3.6735258,16,0.0
CN1CC=C=CC2=C(C=CSS2)C1=O,4.621,3.003485,0.3500357142673171,42.853333,-20.42398,14,0.0
CNC1=CSC=NCC(CC=O)C1,3.763,3.5996969,0.0433970569708928,23.445993,1.20706,13,0.0
S=c1ncc2ccccsc=2[nH]s1,4.215,3.0873852,0.2675242757740677,43.11987,-12.002888,13,0.0
CCON1CNC2=CN2[CH]C1=O,4.416,3.5429578,0.1976997774580251,23.408768,29.04253,12,0.0
CSC=CC[SH]=CSC,3.165,3.174695,0.0030631958779188,2.2539296,-39.190784,9,0.0
CC=C1CSC(=O)CC1C1CCSCC1=S,2.318,3.7601552,0.6221549615868214,41.142002,11.97099,16,0.0
CCC1=C2C3C=C(C=O)CC2N3C=CC1,3.831,3.5270455,0.0793407756832304,25.012184,31.308716,15,0.0
O=C1CC=C2CN=CCNC=C2N=CC=NO1,3.004,3.6568894,0.217340026174817,42.809586,13.727396,17,0.0
S=C1C=C=C=CSSC=CC=CC=CC=CS1,3.333,3.0370264,0.0888009584955078,49.6492,-17.015388,17,0.0
CSC1=C2CC2CC=CC(=O)C(O)C1O,6.09,3.8883338,0.3615215439318827,17.283094,7.5056577,15,0.0
CNCCc1cnc2cc[nH]n2ncccnnccc1=N,3.061,3.352989,0.0953900550012298,50.273224,1.5371842,22,0.0
COC(O)C1CC=[SH][SH](C=CSSO)C1,3.284,3.8271718,0.1653994526555274,19.696894,-3.4400995,15,0.0
SC1=CSSC=CC=CC=C2N=CC2=CC1,1.695,3.3249457,0.961619875072378,51.04195,-15.221445,16,0.0
CSC1=COC2CC(=[SH]CO)C12,7.872,3.8664646,0.5088332552250808,2.7668388,-13.713868,12,0.0
CCC(C)CCCC(CC=NSO)=[SH]CC(C)=N,5.4804,3.051598,0.4431796817655642,19.620464,33.5318,18,0.0
O=CC1=CCCNCNNC=C(O)C=C1,3.157,3.6919663,0.1694540054616121,36.394207,8.343421,15,0.0
[C]NOC=COS,3.97,3.6894133,0.0706767483382141,1.5728018,-40.60889,7,0.0
C=CC1(C)C(CCCC(=N)N)=C1CCNC=S,6.324,3.7298415,0.4102084960913371,4.146205,42.362183,17,0.0
N=C1C=C2C=CC=C3C=CC=C3C=C12,3.97,3.1379075,0.2095950868928462,47.021755,-14.37304,14,0.0
CCCCSNC(C=S)CNO,6.079,3.9867287,0.3441801828898024,-10.587085,-27.381943,12,0.0
CC1C=C(O)C=CC2(O)C=CC2=NC=CC=CO1,3.423,3.756621,0.0974644709148847,52.897858,-7.7226877,18,0.0
NC1=CC(=C2C=COC=CC(=O)CO2)C=N1,4.321,3.254058,0.2469201841665566,44.16169,3.6927435,16,0.0
NCC=NCC=CC=CC1C=C1O,4.0872,3.2468684,0.2056008093649684,19.011684,12.40368,13,0.0
CCCCSSC1=CN=CC=C2C=CC=C2N=N1,2.778,3.8924155,0.4011574958707893,48.7329,0.121191226,18,0.0
C=C[SH]=C1C=C(C)C1,6.768,3.7382805,0.4476535852919233,-27.97339,-14.24325,8,0.0
O=C1CC2=C=C3C2=NNC13,2.748,3.6467454,0.327054382585195,42.263977,12.326778,10,0.0
CC1CSS(=C2SCSS2)C(C)C1,4.702,3.560524,0.2427639330462768,23.632366,-14.097757,13,0.0
C=CCSCC1NC=CC(=CS)NN1,3.391,3.714384,0.095365402235179,14.339854,-3.9381354,14,0.0
C[C]1C=C2C=NCC(=O)OC=CCC2C1,2.868,3.360093,0.17158058464444,43.863777,12.620855,15,0.0
C=CC(O)[SH](O)SC[SH]=C=[SH]CC,3.361,3.4700983,0.0324600586327935,15.814331,29.811777,13,0.0
CSCC1=CSSC(S)=CCC(C)=C1,2.988,3.9952822,0.3371091610296982,20.591623,-20.249481,14,0.0
C=CC(=O)NC(C)C=C1NC1=S,5.091,3.8575222,0.24228594593954,26.936363,-15.114173,12,0.0
O=C=C1C=CC=CCCC(C(CO)CC=O)CC1,3.361,3.4191241,0.0172937002184843,23.607536,37.43664,18,0.0
C=C1C=CC(CC)CCCC=CC(N)C1,7.728,3.5543416,0.5400696746064022,-3.1741304,19.271399,15,0.0
O=C[C]CCCC([C]C=O)COO,4.071,3.2943506,0.1907760687584198,-0.24226783,11.656497,13,0.0
O=C1C=CC2=C=CSC1=C1CC21,4.797,3.0549772,0.3631483888735441,31.28729,-20.959267,12,0.0
N=C1C=CC=CC=CNCNCCC1,4.37,3.6133564,0.1731449995761059,-3.9172435,-7.764116,14,0.0
CC1=CC2=[SH]C=CON2C(O)CC1,4.289,3.1215007,0.2722078035638781,42.397305,12.359876,13,0.0
N=C(C=CC=NCCCO)OOCSS,3.755,3.1818838,0.1526274801729204,-1.4631788,6.898417,15,0.0
N=C(O)C1=CC=C(N)C(=O)NN1,2.797,3.6973178,0.3218869641290036,45.07984,4.4496245,12,0.0
S=C1C=NC=C1C1=CC=C1CS,3.679,3.143725,0.1454947218359666,29.772358,-15.438816,12,0.0
C=NN1C=CC=NC=NN=C(OO)C=C1C,4.131,3.8594809,0.065727219111808,28.208035,-9.352555,16,0.0
O=C1C=CC=C2C=CN=CC=CC=C12,3.151,3.8079028,0.2084743931951012,40.021893,-19.70069,14,0.0
C=CC(C)=CC=CS,2.952,3.5957608,0.2180761593144114,10.782139,-28.40768,8,0.0
OCCC1N=CC=Nc2ccccccnn21,4.289,3.8075705,0.1122475035069954,39.95415,5.733075,17,0.0
CSC1C=CSC=CC(C=CCO)C1,3.268,3.6239657,0.1089246451052196,7.5541115,16.194921,14,0.0
CSC1=CC=CC=CN=CC=NN=CN=CC=C1,5.4477,3.5530963,0.3477804771916449,44.20095,-19.100136,18,0.0
C=CC1C(S)C(=S)C1(CC)OCC,4.528,3.725199,0.1772970441373413,1.933793,0.37173972,13,0.0
Cc1ccc2c(ccc3cc3c1)cn2C,4.071,3.95774,0.0278211573481529,43.915905,-12.456456,15,0.0
C=[SH]C1=C(C2=CC=C2C)S1,2.517,3.866189,0.5360305931627822,40.202484,-24.351654,10,0.0
C=C(C)C1C=C(C=N)C(C)C1,4.416,3.846169,0.1290378181830697,-35.375366,-5.0416193,11,0.0
C=CC(C)=CC(=C)C(S)CN,4.027,3.838152,0.0468954726191469,-7.604935,-11.265875,11,0.0
CC1SC=CC=CN=C2C=CC=NC21,2.963,3.839985,0.2959787019233304,29.975605,9.941922,14,0.0
[C]=CCNNC=CCCOC=CC1CCC1C,6.112,3.7675729,0.3835777356362467,1.7051007,25.220535,17,0.0
