MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,QED,gap
212.29599999999996,16,196.16799999999998,2,0,2,2,82,0,0,3,0,0,3,0,0,0,0,2.6766000000000014,15.6,0.6868074729587534,3.2669864
201.273,15,186.15299999999996,3,1,3,2,78,0,0,2,0,0,2,0,0,0,0,2.2681000000000004,41.62,0.744235027985234,3.2770674
223.38499999999996,15,202.21699999999996,2,1,2,2,84,0,1,1,0,1,0,0,0,1,0,4.456770000000004,23.85,0.4169913560744281,3.2799494
256.41399999999993,18,236.25399999999993,1,1,1,2,94,0,0,2,0,2,0,0,0,0,0,4.940600000000003,0.0,0.5247975914747577,3.2873359
231.299,17,214.16299999999995,3,3,4,4,90,0,1,3,0,2,1,0,0,0,1,1.4333699999999998,57.14,0.6858058724438056,3.2975125
167.208,12,154.10399999999998,3,0,3,3,66,0,0,1,2,0,1,0,0,0,0,1.43669,30.82,0.6363721780435093,3.2988505
164.25199999999995,12,148.124,2,1,2,2,66,0,0,1,0,0,1,0,0,0,0,2.2335000000000003,38.379999999999995,0.6674379421853176,3.3029635
247.43299999999996,15,226.26499999999996,3,3,5,8,88,0,0,0,0,0,0,0,0,0,0,2.1940999999999997,36.42,0.2021377207132969,3.3223958
240.34599999999995,18,220.18599999999995,1,0,1,3,94,0,0,2,0,2,0,0,0,0,0,4.625700000000004,9.23,0.6536589785449434,3.372799
220.31599999999997,16,200.15599999999998,3,2,3,1,88,0,0,1,0,0,1,0,0,0,0,1.6752,44.620000000000005,0.7058326709044216,3.3978243
179.28799999999998,12,166.18399999999997,2,0,2,3,64,0,0,2,0,1,1,0,0,0,0,2.7966000000000015,12.36,0.6486413271688717,3.4051242
247.42599999999996,18,218.19399999999996,1,1,1,8,102,0,0,1,0,1,0,0,0,0,0,4.623400000000004,12.03,0.6169399151719211,3.4153576
292.41200000000003,20,272.252,7,3,7,7,108,0,0,2,0,1,1,0,0,0,0,1.6974000000000002,101.14999999999999,0.2875309699197357,3.41969
236.33299999999997,15,216.17299999999994,4,2,5,6,90,0,0,1,0,0,1,0,0,0,0,1.3904,47.92,0.1826633111787212,3.4270954
236.427,13,220.29899999999998,3,1,4,5,76,0,0,1,0,0,1,0,0,0,0,2.4679000000000015,9.23,0.3397900981778969,3.435858
215.32700000000006,13,204.239,5,3,6,0,71,0,0,1,1,0,1,0,0,0,0,1.1991599999999998,60.27,0.5680519091365518,3.4397
281.312,20,262.15999999999997,6,2,7,5,110,0,0,1,0,0,1,0,0,0,0,1.4223,86.88000000000001,0.7442164462865429,3.4621754
216.35,14,196.18999999999997,3,3,4,3,82,0,0,1,0,0,1,0,0,0,0,1.4344000000000003,35.5,0.37934308139484096,3.4728694
188.22999999999996,14,176.134,3,1,3,0,72,0,1,2,0,0,2,0,0,0,1,0.5967000000000001,46.33,0.4469692123405776,3.4780655
188.25499999999997,13,180.19099999999997,3,0,3,2,64,0,0,2,0,1,1,0,0,0,0,2.0762799999999997,36.15,0.6647808927322053,3.4824796
238.41799999999998,14,216.24199999999996,3,2,4,9,86,0,0,0,0,0,0,0,0,0,0,1.7963,26.3,0.363875416778364,3.5008032
140.182,10,128.08599999999998,2,0,2,5,56,0,0,0,2,0,0,0,0,0,0,1.58599,26.3,0.4278652064845485,3.504307
232.35299999999998,15,212.19299999999998,6,1,6,8,88,0,0,0,0,0,0,0,0,0,0,1.7015999999999998,49.22,0.39300698270843576,3.514356
164.25199999999995,12,148.124,2,1,2,6,66,0,0,1,2,0,1,0,0,0,0,1.3130899999999999,24.39,0.5880962608602017,3.5202188
200.28099999999998,15,184.15299999999996,1,0,1,0,78,0,0,2,0,1,1,0,0,0,0,3.535300000000003,9.23,0.5808869872842096,3.5210202
241.42499999999998,15,222.273,3,2,3,5,84,0,0,1,0,1,0,0,0,0,0,3.5802000000000027,12.03,0.3301644194591969,3.5224648
204.269,15,188.14099999999996,2,2,2,3,80,0,0,1,0,1,0,0,0,0,0,3.7227000000000023,40.46,0.6876249212222915,3.526573
273.452,16,258.332,6,2,6,2,88,0,0,2,0,0,2,0,0,0,0,2.6652000000000005,27.63,0.4594844603242698,3.5491266
177.291,13,158.13899999999998,1,1,1,5,72,0,0,1,0,1,0,0,0,0,0,3.022100000000001,12.03,0.6803504957808961,3.5609424
236.45200000000003,12,224.356,4,1,4,7,68,0,0,0,0,0,0,0,0,0,0,3.3987000000000016,0.0,0.3115521430760959,3.565859
205.30499999999995,15,186.153,3,2,3,1,82,0,0,3,0,1,2,0,0,0,0,1.5755,50.41,0.6824937618631453,3.5784519
253.464,12,246.40800000000002,6,1,6,4,66,0,1,2,0,0,2,0,0,0,1,2.9018000000000015,21.94,0.46917403063261875,3.5850785
248.39499999999998,17,228.23499999999996,3,2,3,0,92,0,1,2,0,1,1,0,0,0,1,3.184800000000002,24.06,0.6438484666316628,3.588528
183.32,12,166.18399999999997,2,0,2,6,68,0,0,0,0,0,0,0,0,0,0,3.2902000000000022,12.36,0.3495185995753824,3.6046736
198.295,13,184.183,4,3,5,2,72,0,0,1,0,0,1,0,0,0,0,-0.025300000000000267,48.78,0.33154565331383884,3.6162307
176.215,13,164.11899999999997,2,1,2,0,68,0,0,1,0,0,1,0,0,0,0,2.9884000000000013,29.46,0.6144154639981868,3.632061
208.28,15,191.14399999999998,2,0,3,2,82,0,1,3,0,1,2,0,0,1,0,3.6650000000000027,24.72,0.661214913923489,3.636223
222.44399999999996,12,204.29999999999998,1,2,3,3,72,0,1,2,0,0,2,0,0,0,1,2.0204,0.0,0.5441265284455911,3.64171
216.32799999999997,16,196.16799999999998,2,2,2,5,86,0,0,2,0,2,0,0,0,0,0,2.4526000000000003,38.05,0.32050093875879543,3.6447978
181.23499999999996,13,166.11499999999998,3,0,3,3,72,0,0,1,0,0,1,0,0,0,0,1.3814,38.66,0.6168647751696202,3.6454258
242.40599999999998,18,216.19799999999995,0,0,0,4,98,0,0,1,0,1,0,0,0,0,0,5.746700000000005,0.0,0.5508035213587653,3.6460993
248.45699999999994,15,224.26499999999996,2,1,3,9,90,0,0,0,0,0,0,0,0,0,0,3.4026000000000023,17.07,0.3825452661061186,3.6480315
201.26899999999998,15,186.14899999999997,1,0,2,3,78,0,1,3,0,2,1,0,0,0,1,2.0496999999999996,20.310000000000002,0.5052592793494161,3.6631153
302.596,16,276.38800000000003,3,3,5,11,100,0,0,0,0,0,0,0,0,0,0,3.7541000000000033,20.23,0.23397281386829158,3.6736073
218.347,13,204.23499999999999,5,3,5,4,74,0,0,1,0,0,1,0,0,0,0,0.8153999999999999,35.5,0.37073189838959153,3.6858943
144.17299999999997,11,136.10899999999998,1,0,1,0,54,1,0,1,0,0,1,1,0,0,0,2.605900000000001,9.23,0.5434606597647162,3.6924767
240.259,17,224.13099999999997,6,1,6,7,94,0,1,1,0,1,0,0,0,1,0,1.4396,76.99000000000001,0.18184669194949477,3.6963813
220.363,13,204.23499999999999,4,2,5,5,76,0,0,1,0,0,1,0,0,0,0,1.1535,33.62,0.5386262231518348,3.7119477
170.277,11,156.16499999999996,2,0,2,5,62,0,0,0,0,0,0,0,0,0,0,2.547600000000001,17.07,0.35814818785529967,3.7148273
218.326,14,200.182,5,4,6,6,82,0,0,0,0,0,0,0,0,0,0,-0.21779999999999922,96.66,0.2807304231499013,3.7163594
120.19499999999996,9,108.09899999999998,0,0,0,2,48,0,0,1,2,1,0,0,0,0,0,2.7540900000000015,0.0,0.5253106464782097,3.7184606
248.43799999999996,14,232.30999999999997,4,0,4,4,80,0,0,1,0,0,1,0,0,0,0,4.981600000000004,9.23,0.39374102388156124,3.7277808
180.276,12,168.17999999999998,3,3,3,3,64,0,0,1,0,1,0,0,0,0,0,1.3048000000000002,38.05,0.2650044416434807,3.7291143
152.23699999999997,11,136.10899999999998,1,1,1,5,62,0,1,1,2,1,0,0,0,1,0,2.19489,20.23,0.5986427605830182,3.7302172
131.24400000000003,8,118.13999999999999,1,2,2,1,48,0,0,1,0,0,1,0,0,0,0,1.0819,12.03,0.5074610793023612,3.7377622
271.90399999999994,14,253.76,3,1,5,1,84,0,1,1,0,0,1,0,0,0,1,2.578400000000001,3.24,0.4440030483511508,3.7410603
247.433,15,226.265,4,2,5,8,88,0,1,1,0,1,0,0,0,1,0,2.3724000000000007,36.75,0.29895527338714184,3.7441244
181.351,9,170.263,3,2,4,4,54,0,0,0,0,0,0,0,0,0,0,1.5437999999999998,12.03,0.29550068063800455,3.7479525
215.343,13,202.23899999999998,4,1,4,5,72,0,1,1,0,0,1,0,0,0,1,2.0000999999999998,29.1,0.5608566467218943,3.7531319
169.296,8,162.24,4,2,5,4,48,0,0,0,0,0,0,0,0,0,0,0.12510000000000004,29.1,0.3553980028251363,3.7536316
148.05399999999997,9,143.01399999999998,4,1,5,0,50,0,1,2,0,0,2,0,0,0,1,0.04989999999999983,55.760000000000005,0.4928761729518711,3.756825
194.22999999999996,14,180.11799999999997,3,2,3,1,76,0,0,2,0,1,1,0,0,0,0,0.5510999999999999,49.69,0.6406260755099847,3.7588992
180.27499999999995,13,162.13099999999997,3,0,3,7,73,0,0,0,3,0,0,0,0,0,0,2.6198900000000007,27.96,0.43695969961629494,3.8042042
168.23999999999998,12,152.112,2,1,3,6,68,0,0,0,0,0,0,0,0,0,0,2.3474000000000004,44.95,0.36907580896722475,3.8127444
226.728,14,215.63999999999996,2,0,3,2,74,0,0,1,0,1,0,0,0,0,0,3.441200000000002,17.07,0.7176915966059696,3.8246133
256.483,13,240.355,5,1,5,5,78,0,0,0,0,0,0,0,0,0,0,3.217600000000002,20.23,0.6000211976561203,3.8325732
212.33599999999998,16,192.17599999999996,0,0,0,0,84,0,0,1,0,1,0,0,0,0,0,4.897600000000004,0.0,0.5355989363395093,3.843695
307.53499999999997,17,290.399,7,2,7,1,96,0,0,1,0,0,1,0,0,0,0,3.2449000000000012,27.299999999999997,0.5671784955755484,3.8519754
190.24699999999999,13,182.18299999999996,3,1,3,1,65,1,0,3,0,1,2,0,1,0,0,1.4514799999999999,23.47,0.7242118405076127,3.8570862
192.374,10,180.278,3,1,3,5,58,0,0,0,0,0,0,0,0,0,0,2.941400000000002,0.0,0.5252347062983664,3.8616679
204.345,11,196.281,5,2,5,0,60,0,0,1,0,0,1,0,0,0,0,2.589300000000001,24.39,0.46838727407824626,3.8619943
230.35099999999997,17,208.17499999999995,1,0,1,4,92,0,0,1,0,1,0,0,0,0,0,4.561500000000004,9.23,0.6431522466346579,3.8636703
167.23600000000002,12,152.11599999999999,4,3,4,6,67,0,0,0,3,0,0,0,0,0,0,-0.39961,62.44,0.28643335503671663,3.8681848
240.44,12,228.344,4,2,5,3,70,0,1,1,0,0,1,0,0,0,1,3.3346000000000027,17.07,0.44764280872706586,3.8797872
155.201,11,142.09699999999998,4,4,4,4,62,0,0,0,0,0,0,0,0,0,0,-0.07983000000000018,82.13,0.1982340244689023,3.884883
163.26399999999998,12,146.12799999999996,1,1,1,1,66,0,0,1,0,1,0,0,0,0,0,2.6320000000000006,12.03,0.6262964102422915,3.8851104
191.19600000000003,11,181.11599999999999,4,1,6,3,62,0,0,1,0,0,1,0,0,0,0,0.23560000000000003,44.7,0.5129426087026476,3.8929949
190.37699999999998,11,172.23299999999998,1,2,2,6,66,0,0,0,0,0,0,0,0,0,0,2.930300000000002,0.0,0.35903668508731,3.9253173
215.29599999999996,16,198.15999999999994,2,0,2,0,84,0,0,2,0,1,1,0,0,0,0,3.192400000000002,21.59,0.6078025133051222,3.928902
200.372,12,184.24399999999997,2,0,2,2,68,0,1,1,0,0,1,0,0,0,1,3.8133000000000026,0.0,0.4908575605428013,3.9366817
244.432,12,232.336,6,4,7,6,72,0,0,0,0,0,0,0,0,0,0,1.9561699999999997,45.11,0.14401550887577816,3.973126
219.37499999999997,13,202.23899999999998,3,2,4,5,76,0,0,1,0,0,1,0,0,0,0,2.6080000000000005,21.259999999999998,0.32113557734768816,3.9744375
161.24800000000002,12,146.128,1,1,1,2,64,0,0,1,0,1,0,0,0,0,0,3.1046700000000014,23.85,0.4750619591397715,3.9820478
250.346,18,228.17,4,2,5,7,100,0,1,1,0,1,0,0,0,1,0,2.1907,83.33,0.23854960153939408,3.986015
126.155,9,116.07499999999997,2,0,2,0,50,0,1,1,2,0,1,0,0,0,1,1.00729,18.46,0.4819017767256956,3.986431
233.34,16,218.21999999999997,4,1,4,2,84,1,0,0,0,0,0,0,1,0,0,2.2881,51.8,0.8523229914251172,3.9949214
211.34899999999993,15,186.14899999999997,2,2,2,11,88,0,0,0,2,0,0,0,0,0,0,2.68309,46.25,0.5161127318459512,4.0030684
264.41599999999994,16,244.25599999999997,6,3,6,8,94,0,0,0,0,0,0,0,0,0,0,1.5805999999999998,58.2,0.3529384160609807,4.0095077
111.14399999999999,8,102.07199999999999,1,0,2,0,44,0,0,1,0,0,1,0,0,0,0,1.0143,23.06,0.3377678752810403,4.010034
147.268,8,138.196,2,1,3,2,46,0,0,0,0,0,0,0,0,0,0,1.7244,12.36,0.35622955777845366,4.024395
113.13599999999998,8,104.06399999999998,1,0,2,2,45,0,0,0,1,0,0,0,0,0,0,1.2998,36.97,0.39249869819024924,4.028954
179.26299999999995,13,162.12699999999998,2,1,2,2,72,0,0,1,0,0,1,0,0,0,0,2.0125,21.259999999999998,0.6998428175276932,4.034398
220.363,13,204.23499999999999,4,3,5,1,76,0,0,1,0,0,1,0,0,0,0,1.0924000000000003,49.489999999999995,0.35168723301497,4.0387325
270.4819999999999,18,240.24199999999993,1,2,2,12,106,0,0,0,0,0,0,0,0,0,0,4.499500000000005,20.23,0.17583722378620653,4.049406
193.28999999999996,14,174.13799999999995,2,2,2,7,78,0,0,1,0,1,0,0,0,0,0,2.8352700000000017,44.08,0.5998419976337979,4.054259
214.32999999999998,14,196.18599999999998,3,1,3,5,80,0,0,1,0,0,1,0,0,0,0,2.3509,29.46,0.7615065549947057,4.062449
194.34299999999996,13,176.19899999999996,0,0,1,1,72,0,0,2,0,1,1,0,0,0,0,3.721300000000002,0.0,0.5580498629273766,4.075377
227.311,13,214.207,5,5,8,6,78,0,0,0,0,0,0,0,0,0,0,-0.5896,96.94,0.13770400373237293,4.0767856
204.404,12,184.24399999999997,1,1,2,6,72,0,0,0,0,0,0,0,0,0,0,3.219400000000002,0.0,0.2999245201602797,4.0822887
274.413,15,258.28499999999997,8,4,9,11,91,0,0,0,1,0,0,0,0,0,0,0.10990000000000011,87.85000000000001,0.1388018073100224,4.0946856
200.372,12,184.24399999999997,2,0,2,3,68,0,0,1,0,0,1,0,0,0,0,4.749400000000003,0.0,0.6029624574096082,4.1024666
246.35799999999995,18,224.18199999999993,4,2,4,8,98,0,1,2,0,1,1,0,0,0,1,1.9506999999999997,49.34,0.2977610506808849,4.1039014
114.07999999999998,8,110.04799999999997,4,2,4,1,43,0,0,1,1,0,1,0,0,0,0,0.17055999999999993,62.540000000000006,0.3769971572189104,4.1082125
186.20999999999998,14,176.12999999999997,2,1,2,0,70,3,0,0,0,0,0,1,2,0,0,2.3920000000000003,33.370000000000005,0.6849020945211274,4.1085143
199.27499999999998,13,186.17099999999996,3,1,4,1,72,0,0,2,0,0,2,0,0,0,0,1.4738,40.309999999999995,0.650103925229998,4.1101594
169.293,11,154.17299999999997,1,1,2,1,62,0,0,1,0,0,1,0,0,0,0,2.4126000000000003,12.36,0.45700160930480005,4.110245
230.398,14,212.25399999999996,2,0,3,0,80,0,0,1,0,0,1,0,0,0,0,3.3157000000000023,17.07,0.6348440474705384,4.117777
230.402,14,212.25799999999998,4,2,4,3,80,0,1,2,0,0,2,0,0,0,1,1.9954,24.06,0.5718921630793276,4.121743
230.44199999999995,14,208.26599999999996,2,0,2,9,82,0,0,0,0,0,0,0,0,0,0,4.732800000000005,0.0,0.4146093571216987,4.1240206
271.33299999999997,19,248.14899999999994,5,3,5,9,110,0,0,1,0,1,0,0,0,0,0,0.6819999999999999,92.98,0.32566807951367316,4.125582
138.12999999999997,10,132.082,5,1,5,0,52,0,0,2,0,0,2,0,0,0,0,-0.18019999999999992,51.43,0.5048257645063109,4.1285014
182.292,12,168.17999999999998,3,1,3,1,66,0,0,1,0,0,1,0,0,0,0,2.1461,24.39,0.6283025881139167,4.157157
188.336,12,168.17599999999996,1,2,2,3,72,0,0,1,0,0,1,0,0,0,0,2.0727000000000007,20.23,0.513042028862712,4.166078
205.301,15,186.14899999999994,2,1,2,3,82,0,0,1,0,1,0,0,0,0,0,2.2085,21.259999999999998,0.563172958270732,4.1691055
246.44099999999997,15,224.26499999999996,3,1,3,10,88,0,0,0,0,0,0,0,0,0,0,3.745100000000003,17.07,0.3591402038756317,4.171091
190.32999999999993,14,168.15399999999997,0,0,0,3,78,0,0,1,0,1,0,0,0,0,0,4.789400000000004,0.0,0.5999615196636967,4.173326
112.12799999999997,8,104.06399999999998,2,1,2,2,44,0,0,0,0,0,0,0,0,0,0,1.2033,37.3,0.25206995470577614,4.1779294
258.405,15,236.22899999999996,4,3,6,9,94,0,0,0,0,0,0,0,0,0,0,1.8171,58.92,0.25545715085682763,4.178093
168.26500000000001,11,156.16899999999998,3,2,3,1,60,0,0,1,0,1,0,0,0,0,0,1.8549000000000002,38.379999999999995,0.45494389531628965,4.188094
202.303,13,186.17499999999998,5,2,5,4,75,0,1,1,1,0,1,0,0,0,1,0.8804899999999999,44.37,0.4023834548804119,4.1930766
248.46099999999998,15,224.26899999999998,2,4,4,9,90,0,0,0,0,0,0,0,0,0,0,2.1539000000000006,38.05,0.2867446414928972,4.194337
190.28599999999997,14,172.14199999999997,1,0,1,4,76,0,0,1,0,1,0,0,0,0,0,3.4007000000000023,9.23,0.6172620646001126,4.2016516
203.33599999999998,12,190.232,4,3,5,0,68,0,0,1,0,0,1,0,0,0,0,1.0025699999999997,53.11,0.23821837103272683,4.2154965
205.263,12,189.135,3,1,4,6,70,0,0,0,0,0,0,0,0,0,0,3.5636000000000028,21.59,0.23113138264942995,4.226929
272.37,18,252.20999999999995,5,3,6,9,102,0,0,1,0,0,1,0,0,0,0,1.1472999999999998,70.59,0.4319021039625437,4.229534
209.31799999999998,14,194.19799999999998,4,1,4,1,76,0,0,2,0,0,2,0,0,0,0,1.7563,27.630000000000003,0.40494521886015156,4.233207
216.34999999999994,14,196.18999999999997,4,1,4,8,82,0,0,0,0,0,0,0,0,0,0,2.907300000000001,55.45,0.5011247880388806,4.2409425
186.276,12,172.164,3,0,3,6,68,0,1,1,0,1,0,0,0,1,0,1.6179000000000001,26.3,0.46553216753296695,4.245251
233.35899999999992,17,210.17499999999998,3,1,3,6,94,0,1,2,0,1,1,0,0,0,1,2.1027000000000005,41.38999999999999,0.5636555001506155,4.2474904
192.25799999999995,14,176.12999999999997,2,0,2,0,76,0,0,1,0,0,1,0,0,0,0,2.4246000000000008,26.3,0.5508715918249852,4.249168
214.33800000000002,14,196.194,4,4,5,8,80,0,0,1,0,1,0,0,0,0,0,0.29129999999999995,62.44,0.15438085513593097,4.2552605
226.389,15,204.21299999999997,3,2,3,9,86,0,0,0,0,0,0,0,0,0,0,2.304,38.05,0.46787142962939393,4.266186
183.32,12,166.18399999999997,2,0,2,0,68,0,0,1,0,0,1,0,0,0,0,2.5151000000000003,3.24,0.5308787747676141,4.2711563
124.13899999999997,9,116.07499999999997,2,0,2,1,48,0,0,1,0,0,1,0,0,0,0,1.9219,18.46,0.49701339799983896,4.2792597
264.419,17,248.29099999999997,4,1,4,2,90,1,0,0,0,0,0,0,1,0,0,3.8853700000000018,36.74,0.8642234434821936,4.281304
202.323,13,184.17899999999997,4,2,4,7,76,0,0,0,0,0,0,0,0,0,0,2.0251,35.5,0.6191869302301207,4.286821
207.32099999999994,15,186.15299999999996,3,1,3,1,84,0,0,1,0,0,1,0,0,0,0,2.543000000000001,36.75,0.6590630732008604,4.307774
166.224,12,152.11199999999997,3,1,3,4,66,0,0,1,0,0,1,0,0,0,0,1.7316699999999998,36.32,0.6455468103035106,4.3272476
288.5469999999999,17,264.35499999999996,3,1,3,5,98,0,1,1,0,0,1,0,0,0,1,4.877700000000005,0.0,0.43494122463411233,4.3296084
179.26299999999995,13,162.12699999999998,2,2,2,3,72,0,0,1,0,0,1,0,0,0,0,1.9519999999999995,32.26,0.6937382863317132,4.332136
232.41400000000002,14,212.254,3,2,3,5,82,0,0,1,0,1,0,0,0,0,0,3.3078000000000025,20.23,0.430743440199089,4.3369417
152.19299999999998,11,140.09699999999998,2,0,2,5,60,0,0,0,0,0,0,0,0,0,0,1.5003,26.3,0.4405282441927925,4.346718
229.41399999999996,14,210.26199999999997,3,1,3,1,80,0,0,1,0,0,1,0,0,0,0,3.033900000000002,26.02,0.748276210459909,4.3472304
173.261,11,160.15699999999998,4,1,4,4,63,0,1,1,1,0,1,0,0,0,1,1.48989,44.95,0.5168367856935998,4.3540673
201.339,13,182.18699999999998,3,3,4,2,76,0,0,1,0,0,1,0,0,0,0,0.6013999999999995,36.42,0.4519325638718742,4.358535
179.267,13,162.131,3,1,3,5,72,0,0,1,0,0,1,0,0,0,0,1.7612,36.75,0.3895131305746009,4.358874
188.29600000000002,12,172.16799999999998,3,2,4,3,70,0,0,1,0,0,1,0,0,0,0,1.6857,35.83,0.6610776885780132,4.3592744
174.269,11,160.15699999999998,3,2,4,3,64,0,2,2,0,1,1,0,0,1,1,1.3967999999999996,41.46,0.3855688211259343,4.3949423
217.338,14,198.18599999999998,4,2,5,6,82,0,0,0,0,0,0,0,0,0,0,1.0937,47.86,0.22984426591908294,4.3960075
254.268,16,240.15599999999998,9,6,10,9,94,0,0,0,0,0,0,0,0,0,0,-1.0706299999999993,135.93,0.057751656922863624,4.3976674
259.46500000000003,15,242.32899999999998,4,1,4,1,84,0,1,2,0,1,1,0,0,0,1,3.4955000000000025,26.02,0.7290386271069043,4.410853
258.45599999999996,16,236.27999999999997,4,2,4,2,92,0,0,1,0,0,1,0,0,0,0,3.6869000000000023,24.06,0.4480557546265744,4.411821
325.59299999999996,15,310.473,8,5,9,8,92,0,0,0,0,0,0,0,0,0,0,3.0722000000000014,52.489999999999995,0.11739229662915357,4.414003
186.29799999999994,14,168.15399999999997,0,0,0,3,74,0,1,2,0,2,0,0,0,1,0,4.020200000000003,0.0,0.5838853937875034,4.4217453
285.50600000000003,14,274.41800000000006,7,2,7,5,80,1,0,0,0,0,0,0,1,0,0,2.5025000000000017,32.59,0.28661206066385064,4.4233227
206.24699999999999,12,191.12699999999995,3,0,4,6,70,0,0,0,0,0,0,0,0,0,0,2.342000000000001,26.3,0.6238501438021657,4.429997
109.17199999999998,8,98.08399999999997,1,1,1,3,44,0,0,0,0,0,0,0,0,0,0,1.8093,12.03,0.5448505417370413,4.434079
179.28699999999995,13,160.13499999999996,2,1,2,8,73,0,0,0,3,0,0,0,0,0,0,2.3288900000000003,24.39,0.34502227006110464,4.435455
197.34699999999998,13,178.195,2,1,2,1,74,0,1,2,0,0,2,0,0,0,1,2.785400000000001,12.03,0.6934982868115553,4.435709
184.30399999999997,12,168.176,2,0,2,1,68,0,0,1,0,0,1,0,0,0,0,3.193500000000002,9.23,0.6186625512292363,4.438342
222.41899999999998,13,200.24299999999997,1,3,3,2,80,0,0,1,0,0,1,0,0,0,0,2.8301000000000007,20.23,0.4846641245214434,4.4435306
269.501,15,246.31699999999998,3,3,5,6,92,0,1,1,0,0,1,0,0,0,1,1.9681999999999997,43.09,0.3923018414515935,4.4567266
233.29300000000003,15,218.173,7,3,7,7,86,0,0,1,0,0,1,0,0,0,0,-0.3986999999999997,75.44,0.3176582367662235,4.464722
210.34199999999998,14,192.19799999999995,2,1,2,1,78,0,0,1,0,1,0,0,0,0,0,3.176400000000002,17.07,0.5194060422555042,4.4758987
212.36199999999997,14,192.20199999999997,3,1,3,6,80,0,0,1,0,1,0,0,0,0,0,2.1185,24.39,0.6820477973073645,4.4772687
152.19899999999998,8,139.095,2,1,3,3,50,0,0,0,0,0,0,0,0,0,0,1.4107999999999998,20.23,0.6169064703984608,4.4937124
141.195,9,134.13899999999998,3,2,3,2,48,1,0,0,0,0,0,0,1,0,0,1.23807,44.08,0.5977601313037461,4.4945602
155.20099999999996,11,142.09699999999998,4,3,4,6,62,0,0,0,0,0,0,0,0,0,0,-0.34283000000000036,78.97,0.27867667497486553,4.508034
171.26499999999996,11,158.16099999999997,2,1,3,0,62,0,0,1,0,0,1,0,0,0,0,1.2753000000000003,43.09,0.5577727721736946,4.5108757
302.55600000000004,16,280.38,5,4,7,2,98,0,2,2,0,0,2,0,0,0,2,2.0743,33.29,0.4637522356709399,4.511853
316.523,16,295.355,6,3,7,11,96,0,1,1,0,1,0,0,0,1,0,2.941900000000001,24.06,0.13588327383568702,4.513256
212.38600000000002,10,204.322,5,1,5,0,58,0,2,2,0,1,1,0,0,1,1,2.7748000000000013,20.23,0.6211545330336093,4.5168257
197.23799999999997,14,182.11799999999997,4,3,5,7,78,0,0,0,0,0,0,0,0,0,0,-0.6001000000000005,73.72,0.09686833617997292,4.52279
208.34499999999994,15,184.15299999999996,1,1,1,8,86,0,0,0,0,0,0,0,0,0,0,4.007800000000004,20.23,0.36287537231410166,4.5285077
190.33700000000002,11,176.225,4,1,4,3,64,0,0,1,0,0,1,0,0,0,0,1.2830000000000001,6.48,0.4071175890672499,4.5314927
170.32099999999997,11,152.17699999999996,1,0,1,6,64,0,0,0,0,0,0,0,0,0,0,3.652000000000003,0.0,0.4329109388065381,4.5321074
177.25099999999998,13,162.13099999999997,3,1,3,3,70,0,0,1,0,0,1,0,0,0,0,1.6682000000000001,50.739999999999995,0.5170816348444861,4.543038
190.37699999999998,11,172.23299999999998,1,2,2,0,66,0,1,1,0,0,1,0,0,0,1,2.715300000000001,0.0,0.4257742654656474,4.5435777
218.26100000000005,15,200.117,8,7,8,9,88,0,0,0,0,0,0,0,0,0,0,-2.981699999999998,123.47000000000001,0.12421214466805092,4.5533705
196.24999999999997,14,180.12199999999999,4,0,4,2,78,0,1,2,0,0,2,0,0,0,1,0.4089999999999998,32.78,0.6401153347959485,4.554888
146.14599999999996,10,136.066,4,1,5,4,58,0,0,0,0,0,0,0,0,0,0,-0.10450000000000026,69.97,0.3416568753057524,4.5557103
151.20899999999997,11,138.105,2,2,2,3,60,0,1,1,0,1,0,0,0,1,0,1.6426999999999998,32.26,0.47448641838134625,4.5621195
228.426,14,208.26599999999996,2,0,2,4,80,0,0,1,0,0,1,0,0,0,0,4.485200000000004,0.0,0.6504658504425915,4.5832596
316.62300000000005,17,288.399,4,2,5,12,106,0,0,0,0,0,0,0,0,0,0,4.260500000000003,20.23,0.41402698274765093,4.5923047
263.3569999999999,19,240.17299999999994,3,2,3,6,105,0,0,1,3,1,0,0,0,0,0,2.5094800000000013,49.69,0.4396283209262084,4.5926027
243.35099999999997,17,218.15099999999995,4,3,5,10,100,0,0,0,0,0,0,0,0,0,0,0.7547000000000004,78.59,0.3005122563571917,4.5948977
189.26199999999994,14,174.142,3,2,3,4,74,0,0,1,2,1,0,0,0,0,0,0.3662900000000001,50.41,0.4955474720562014,4.5966578
172.24899999999997,11,160.15299999999996,3,1,3,0,62,0,0,1,0,0,1,0,0,0,0,2.4431000000000003,29.46,0.608249977285575,4.602376
134.22199999999998,10,120.10999999999997,0,0,0,0,54,0,0,1,0,1,0,0,0,0,0,3.229000000000002,0.0,0.47685439426720877,4.6122065
115.088,8,110.04799999999999,4,1,4,0,44,0,1,1,0,0,1,0,0,0,1,-0.46293000000000006,59.38,0.4342659749748598,4.6124754
